source,object,text,rating,timestamp,url,author,extra_json,pii_emails,pii_phones,urls_in_text,mentions,hashtags,source_type,char_len,word_len,sent_count,place_id,timestamp_iso,year,month,dow,hour,dry_season_flag,profanity_flag,label_star,label_sentiment,parent_url,chunk_ix
google_maps,Eva's Cafe,"Laid back atmosphere and excellent food: a mix of cafeteria breakfast options, plus delicious brunch-style items. Make sure to check the print menu. Definitely recommend the fruit toast!",4.0,2025-07-04T06:04:28+00:00,https://maps.google.com/?cid=2090259192139910352,Iva Boyadzhieva,"{""place_id"": ""ChIJ4-pn2IKRwCwR0Iz-G6kXAh0"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,186,28,4,ChIJ4-pn2IKRwCwR0Iz-G6kXAh0,2025-07-04 06:04:28,2025.0,7.0,4.0,15.0,1,0,4.0,pos,,
google_maps,RFDS Darwin Tourist Facility,"A premier Darwin highlight that is equally informative, engrossing & educational. Recounts not only the origins of the crucial medical & allied health services Australia's Flying Doctors Services provide to the remote & inaccessible outback regions but also the WW2 Bombing of Darwin from a different perspective. After half day tour of Darwin's WW2 bombarment the day prior, I should have been fatigued by overload of info on this subject matter but not! The VR & holographic presentations are brief & totally ""eye witness"" immersive experience not to be missed. Excellent & moving tribute to essential services RFDS provides to health & mental well-being of remote communities. The origin of this service by Rev. John Flynn & others who contributed is illuminating as is the association with Quensland & NT Aerial Services (Qantas). The VR that showcases this section is in 2 parts: one takes you soaring over the red centre of this continent with pilot's narrative. 2nd: you are in the plane in an emergency situation with a real patient (not confronting). A sensory appreciation for the services & skills of highly trained nurse & navigating pilot. Explore the interior of an actual RFDS plane. Facilty staff are very welcoming & helpful with suggestions on how best to utilise your 1.5 to 2 hours here. A free courtesy shuttle bus operates to pick up & drop off in front of facilty from 11.30 am onwards every 15 mins (check the post outside for times & locations). Operates only from upper areas to this lower Wharf facility which is quite an uphill climb to return. Was almost 2km walk from my hotel middle of Esplanade to get down here but an eye pleasing cliff edge scenic walk heading towards Darwin Waterfront via Skybridge. Got here just after 9.00 am opening y'day Sun 27/7/25. Much quieter! Avoid VR strap on after a sweaty walk - fogs up the lenses ️. Courtesy wipes & sanitisers provided for before & after use. Excellent gift shop here. Loved it! ️️",5.0,2025-07-28T23:15:10+00:00,https://maps.google.com/?cid=11904485911921712316,The Melbie,"{""place_id"": ""ChIJq2T1GR2RwCwRvFy8Pd06NaU"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,1966,336,25,ChIJq2T1GR2RwCwRvFy8Pd06NaU,2025-07-28 23:15:10,2025.0,7.0,1.0,8.0,1,0,5.0,pos,,
google_maps,RFDS Darwin Tourist Facility,"Helpful and friendly staff. Great museum for everyone, 10 to 110 years of age. Includes Interactive VR experiences, Hologram films. Plenty of reading material but not too much. Gives good insight into RFDS and the bombing of Darwin.",5.0,2025-05-14T11:32:51+00:00,https://maps.google.com/?cid=11904485911921712316,Anita G,"{""place_id"": ""ChIJq2T1GR2RwCwRvFy8Pd06NaU"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,232,38,6,ChIJq2T1GR2RwCwRvFy8Pd06NaU,2025-05-14 11:32:51,2025.0,5.0,2.0,21.0,1,0,5.0,pos,,
google_maps,RFDS Darwin Tourist Facility,"I owe the RFDS a debt I will never be able to pay and the Darwin, VR experience was fantastic thank you. Keep up the good work.",5.0,2025-07-24T02:16:46+00:00,https://maps.google.com/?cid=11904485911921712316,Andrew Johnson,"{""place_id"": ""ChIJq2T1GR2RwCwRvFy8Pd06NaU"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,127,27,3,ChIJq2T1GR2RwCwRvFy8Pd06NaU,2025-07-24 02:16:46,2025.0,7.0,3.0,11.0,1,0,5.0,pos,,
google_maps,RFDS Darwin Tourist Facility,"This tourist facility is not only about the Royal Flying Doctors Service but also about the bombing of Darwin. It has lots of interesting and interactive displays, including VR stations, interactive windows, and a holographic theatre, amongst other things. My boy loved the flight simulation and kept him entertained for a while.",5.0,2025-07-28T22:37:30+00:00,https://maps.google.com/?cid=11904485911921712316,Rachel Dawson,"{""place_id"": ""ChIJq2T1GR2RwCwRvFy8Pd06NaU"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,329,52,4,ChIJq2T1GR2RwCwRvFy8Pd06NaU,2025-07-28 22:37:30,2025.0,7.0,1.0,8.0,1,0,5.0,pos,,
google_maps,RFDS Darwin Tourist Facility,"Blown away by this place! The hologram videos are informative and entertaining, the other displays are great too!",5.0,2025-05-22T07:03:24+00:00,https://maps.google.com/?cid=11904485911921712316,Kane's Trains,"{""place_id"": ""ChIJq2T1GR2RwCwRvFy8Pd06NaU"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,113,18,3,ChIJq2T1GR2RwCwRvFy8Pd06NaU,2025-05-22 07:03:24,2025.0,5.0,3.0,16.0,1,0,5.0,pos,,
google_maps,Leanyer Recreation Park,"The most incredible free water park & pool & playground for children. The big water slides were being repaired so that was closed, but my 3 & 4 year old had a great time on all the water equipment. Great smaller water slides for the little kids. A big beautiful beach style pool & life guards there keeping an eye on swimmers. Nice and clean an excellent free day out for the kids.",5.0,2025-08-20T03:34:50+00:00,https://maps.google.com/?cid=1081452875368951680,hocking53,"{""place_id"": ""ChIJ73mKi_eUwCwRgO-wDakXAg8"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,381,73,6,ChIJ73mKi_eUwCwRgO-wDakXAg8,2025-08-20 03:34:50,2025.0,8.0,2.0,13.0,1,0,5.0,pos,,
google_maps,Leanyer Recreation Park,"Unfortunately the slides were closed otherwise would have been an easy 5 stars. The whole place is amazing for kids and for adults. The playground is good for a variety of ages, although not great for the really little ones. Pool is enormous, water park games are fun. Everything was super clean and well looked after, plenty of toilets, shade, tables, bbqs, bins, water fountains and seating options. Plenty of parking, close by and within line of sight from the park. It is really hard to believe that this is all free! Well done Darwin!",4.0,2025-09-04T05:12:05+00:00,https://maps.google.com/?cid=1081452875368951680,Jorge Arriagada,"{""place_id"": ""ChIJ73mKi_eUwCwRgO-wDakXAg8"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,539,95,9,ChIJ73mKi_eUwCwRgO-wDakXAg8,2025-09-04 05:12:05,2025.0,9.0,3.0,14.0,1,0,4.0,pos,,
google_maps,Leanyer Recreation Park,"A bit of a hidden secret here in Darwin! Free to park and enter, it's a great spot to take the kids. There's 3 water slides, a splash area with slides and the big water bucket, and a lagoon style pool as well as a dry kid's playground. Lifeguards are present and there's a small kiosk for ice cream and drinks. A really great spot.",5.0,2025-07-05T21:48:31+00:00,https://maps.google.com/?cid=1081452875368951680,Kim S,"{""place_id"": ""ChIJ73mKi_eUwCwRgO-wDakXAg8"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,331,65,6,ChIJ73mKi_eUwCwRgO-wDakXAg8,2025-07-05 21:48:31,2025.0,7.0,6.0,7.0,1,0,5.0,pos,,
google_maps,Leanyer Recreation Park,"This is an awesome free park with bbq, playground, splashpark and pool. Lifeguards around, too. We did not believe our own eyes when we came here first. All free and lots of fun for the whole family. Thanks Darwin from a travelling family TheNomad.family ️",5.0,2025-08-17T00:07:18+00:00,https://maps.google.com/?cid=1081452875368951680,sandra l.,"{""place_id"": ""ChIJ73mKi_eUwCwRgO-wDakXAg8"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,256,45,6,ChIJ73mKi_eUwCwRgO-wDakXAg8,2025-08-17 00:07:18,2025.0,8.0,6.0,9.0,1,0,5.0,pos,,
google_maps,Leanyer Recreation Park,Had our son’s birthday there on the weekend and it was fantastic. My only complaint that is controllable is that the surface pebbles of the ground has worn and is completely unsafe. My kids feet were all cut up red and burning it is disgraceful. When telling the lifeguard they said yes we know it’s terrible but they don’t want to spend money resurfacing it. Unfortunately most of the people that came with us had the same bad experience so I do hope they fix it because it is an amazing venue.,3.0,2025-09-22T12:48:32+00:00,https://maps.google.com/?cid=1081452875368951680,Sam M,"{""place_id"": ""ChIJ73mKi_eUwCwRgO-wDakXAg8"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,495,92,6,ChIJ73mKi_eUwCwRgO-wDakXAg8,2025-09-22 12:48:32,2025.0,9.0,0.0,22.0,1,0,3.0,neu,,
google_maps,Aspen Holidays Darwin FreeSpirit,Awesome spot to stay. We stayed on a premium site which we loved the green grass and only sharing bathroom with a few. Loved the pool and bar area. Friendly and helpful staff… we would have loved to stay for longer if we had time. Polly was great on check in and extending our stay and Francesca at the bar were both fabulous!,5.0,2025-09-17T08:07:28+00:00,https://maps.google.com/?cid=1794155100362374803,nicole mathers,"{""place_id"": ""ChIJgcsuOHC9wCwRk_4N1Y4e5hg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,326,63,6,ChIJgcsuOHC9wCwRk_4N1Y4e5hg,2025-09-17 08:07:28,2025.0,9.0,2.0,17.0,1,0,5.0,pos,,
google_maps,Aspen Holidays Darwin FreeSpirit,"We must say that this was one of the best caravan parks we’ve stayed at. All the staff including reception and care takers were amazing. So helpful and polite. We all enjoyed our stay here including our 2 dogs, amazing dog area which they loved. The toilets and showers were always clean and nice hot water with good pressure. The pool areas were fantastic and the bistro area was so relaxing with live music to enjoy. We’d like to thank everyone here for a great experience. Warwick and myself give this park a 10 out of 10",5.0,2025-08-03T11:25:28+00:00,https://maps.google.com/?cid=1794155100362374803,Dawn Keenan,"{""place_id"": ""ChIJgcsuOHC9wCwRk_4N1Y4e5hg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,524,97,8,ChIJgcsuOHC9wCwRk_4N1Y4e5hg,2025-08-03 11:25:28,2025.0,8.0,6.0,20.0,1,0,5.0,pos,,
google_maps,Aspen Holidays Darwin FreeSpirit,"Great facility’s, extremely clean! Hanna, Polly & Felicity in reception are so friendly and informative! Fantastic with recommendations of tours and points of interest around the area. Food and cocktails are great with entertainment by the pool. Would definitely stay here again! Highly recommended",5.0,2025-09-14T06:02:42+00:00,https://maps.google.com/?cid=1794155100362374803,Lisa Kelly,"{""place_id"": ""ChIJgcsuOHC9wCwRk_4N1Y4e5hg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,298,44,6,ChIJgcsuOHC9wCwRk_4N1Y4e5hg,2025-09-14 06:02:42,2025.0,9.0,6.0,15.0,1,0,5.0,pos,,
google_maps,Aspen Holidays Darwin FreeSpirit,"We recently celebrated our daughter 1st birthday at Darwin FreeSpirit Resort, and it honestly couldn’t have been a more perfect venue. From start to finish, the experience was seamless, convenient, and just what we needed for a special day with family and friends. The air-conditioned function room was spacious, clean, and beautifully lit with natural light, which made it super comfortable for both kids and adults (especially in Darwin’s heat!). The location is ideal, easy for guests to get to, with plenty of parking and a relaxed, tropical vibe as soon as you enter the resort. We had external vendors come in to set up soft play and decorations, and the team at FreeSpirit was so flexible and accommodating—nothing was too hard, and they really helped take the stress out of the day. Every staff member we spoke to was friendly, professional, and genuinely supportive. You can tell they care about their guests having a great experience. The food was delicious and came out exactly on time—hot, fresh, and with generous portions. We had so many compliments from our guests! Whether you’re hosting a birthday, baby shower, or any type of event, I can’t recommend Darwin FreeSpirit Resort enough. The atmosphere is chilled but polished, and it’s a place where you can truly enjoy the moment while the team takes care of the rest. Thanks again to the FreeSpirit team for helping make our little girl’s first birthday one we’ll never forget",5.0,2025-07-24T00:15:51+00:00,https://maps.google.com/?cid=1794155100362374803,Jasmine Feddersen,"{""place_id"": ""ChIJgcsuOHC9wCwRk_4N1Y4e5hg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,1443,242,13,ChIJgcsuOHC9wCwRk_4N1Y4e5hg,2025-07-24 00:15:51,2025.0,7.0,3.0,9.0,1,0,5.0,pos,,
google_maps,Aspen Holidays Darwin FreeSpirit,"We had our wedding at FreeSpirit Resort few weeks ago and it was truly a flawless experience from start to finish. Jewel went above and beyond to cater to all our needs and made sure everything ran smoothly throughout the day. Wether it was the endless emails, million questions or last minute changes nothing was ever a issue. The venue set up was everything we could’ve ever imagined and knowing Jewel and the team were there meant we could fully relax. One thing that really stood out was their attention to dietary requirements — they ensured there were plenty of delicious gluten-free and dairy-free options available, which our guests really appreciated and loved. Every detail was thoughtfully handled, and we felt completely supported the entire time. The venue itself is beautiful, and the service was exceptional. We couldn't have asked for a better place to celebrate such a special moment. Highly recommend FreeSpirit Resort for anyone planning a wedding or event!",5.0,2025-08-05T07:08:15+00:00,https://maps.google.com/?cid=1794155100362374803,Isabella Allen,"{""place_id"": ""ChIJgcsuOHC9wCwRk_4N1Y4e5hg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,976,161,10,ChIJgcsuOHC9wCwRk_4N1Y4e5hg,2025-08-05 07:08:15,2025.0,8.0,1.0,16.0,1,0,5.0,pos,,
google_maps,Darwin Museum Underground WWII Oil Storage Tunnels,"Excellent - super interesting Almost skipped this attraction. So pleased we took the time to investigate. FYI The tunnel project failed to achieve almost every stated objective. Cost in 1943 was over 1 million pounds. Approx equal to $43,000.000 in 2025 Some of the 54,000 adult males were conscripted ( slave labored ) into building these tunnels and other wartime projects. Over 250 men 18 to 60 years old died on these wartime jobs.",5.0,2025-08-14T01:18:21+00:00,https://maps.google.com/?cid=4219501899987623743,Harry Hoogendoorn,"{""place_id"": ""ChIJWyd_iQSRwCwRPx_ZRZ-ujjo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,435,74,8,ChIJWyd_iQSRwCwRPx_ZRZ-ujjo,2025-08-14 01:18:21,2025.0,8.0,3.0,10.0,1,0,5.0,pos,,
google_maps,Darwin Museum Underground WWII Oil Storage Tunnels,Excellent. This was really good - and something quite different to what you would otherwise do in Darwin. The atmosphere and historic information was really interesting. Good for adults and kids alike.,5.0,2025-05-06T07:29:47+00:00,https://maps.google.com/?cid=4219501899987623743,Norm P.,"{""place_id"": ""ChIJWyd_iQSRwCwRPx_ZRZ-ujjo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,201,32,5,ChIJWyd_iQSRwCwRPx_ZRZ-ujjo,2025-05-06 07:29:47,2025.0,5.0,1.0,16.0,1,0,5.0,pos,,
google_maps,Darwin Museum Underground WWII Oil Storage Tunnels,Wow what an amazing thing to do while in Darwin. We nearly missed it but saw it while out walking and paid and went in what an amazing exhibit.,5.0,2025-09-10T23:44:52+00:00,https://maps.google.com/?cid=4219501899987623743,Lee Craneyy,"{""place_id"": ""ChIJWyd_iQSRwCwRPx_ZRZ-ujjo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,143,29,3,ChIJWyd_iQSRwCwRPx_ZRZ-ujjo,2025-09-10 23:44:52,2025.0,9.0,3.0,9.0,1,0,5.0,pos,,
google_maps,Darwin Museum Underground WWII Oil Storage Tunnels,"Didn’t realise this place existed & found it by chance today, a lovely lady provided an overview of what to expect & off we went. What a hidden tourist gem this place is in Darwin. would highly recommend anyone visit it down on the waterfront - a key piece of Australian history",5.0,2025-06-23T08:31:54+00:00,https://maps.google.com/?cid=4219501899987623743,Gary Felstead,"{""place_id"": ""ChIJWyd_iQSRwCwRPx_ZRZ-ujjo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,278,52,3,ChIJWyd_iQSRwCwRPx_ZRZ-ujjo,2025-06-23 08:31:54,2025.0,6.0,0.0,18.0,1,0,5.0,pos,,
google_maps,Darwin Museum Underground WWII Oil Storage Tunnels,"It was interesting to learn the history of these oil tanks. If you don't like small spaces, you might struggle. The first part is quite tight until you get to the tak itself, and it does open up. If you are like me and need to know where all the exits are before you go in, there is an emergency exit right at the end",4.0,2025-07-28T22:41:33+00:00,https://maps.google.com/?cid=4219501899987623743,Rachel Dawson,"{""place_id"": ""ChIJWyd_iQSRwCwRPx_ZRZ-ujjo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,317,65,4,ChIJWyd_iQSRwCwRPx_ZRZ-ujjo,2025-07-28 22:41:33,2025.0,7.0,1.0,8.0,1,0,4.0,pos,,
google_maps,Rapid Creek Markets,"If you want fresh Asian fruit and veges, this is the place to go! But BRING CASH!! Most places do not take card.",5.0,2025-09-20T21:59:12+00:00,https://maps.google.com/?cid=6327820894668365708,Stretch Canvas,"{""place_id"": ""ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,112,23,4,ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc,2025-09-20 21:59:12,2025.0,9.0,6.0,7.0,1,0,5.0,pos,,
google_maps,Rapid Creek Markets,"This is a must visit on a Saturday or Sunday. Parking is a nightmare though, don’t try to park in the market carpark, you can usually find a spot in the streets nearby. There is a selection of fresh fruit and veggies to purchase at the front and inside. Not market cheap though but assuming fresher than supermarket. We visit for the food in the inner courtyard. If you miss Purple Lady Laksa at Parap Markets on Saturday, you can get your laksa fix on Sunday!! There are a lot of Asian options, the grilled pork balls skewer stand is tasty and there are a few Som Tum (papaya salad) ladies. The one next to purple lady is very good and makes it proper spicy haha Give it a go!",5.0,2025-07-13T07:29:18+00:00,https://maps.google.com/?cid=6327820894668365708,Audrey,"{""place_id"": ""ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,677,130,9,ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc,2025-07-13 07:29:18,2025.0,7.0,6.0,16.0,1,0,5.0,pos,,
google_maps,Rapid Creek Markets,"Today I visited Rapid Creek Market and was truly impressed. It’s a charming, vibrant little place filled with the freshest vegetables, unique local produce, and a variety of delicious foods. The atmosphere is warm and welcoming, making it a perfect spot to shop, explore, and enjoy. A must-visit destination for anyone who loves fresh, authentic experiences.",5.0,2025-08-16T03:14:06+00:00,https://maps.google.com/?cid=6327820894668365708,D S,"{""place_id"": ""ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,358,56,5,ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc,2025-08-16 03:14:06,2025.0,8.0,5.0,12.0,1,0,5.0,pos,,
google_maps,Rapid Creek Markets,"Rapid creek markets, mostly fresh produce (a lot of asian greens) & fresh asian sweet puddings & treats. Whole tropical fruits to purchase, and also cut-up fruit platters in carpark part of market. Most of market is either outside in shade, or in the Mall in shade. Back outside carpark has food vans, mostly asian cusines, but also fresh tropical juices/drinks, and enormous churros. Bus stop is right outside the door under a shady tree- tale No.10 bus back to Darwin CBD. Market can be a bit tight for walking space during busy times, but everyone is pretty chilled out. Didn't need to use the bathroom while there, so sorry I'm not sure on that point. Vendors take a mixture of card and cash. Several brick+mortar cafes inside/outside the mall. A massage stall where we saw back walking & foot reflexology. Dried mango to purchase, and a couple of non-food stalls. Take your time choosing your produce, most were very fresh, but just a couple; not so much. We came here in mid July, around 30 degrees Celsius, & a nice breeze. All in all an enjoyable morning for both locals & tourists- We would visit this market again",4.0,2025-07-13T03:37:20+00:00,https://maps.google.com/?cid=6327820894668365708,Louise Kean,"{""place_id"": ""ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,1123,199,15,ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc,2025-07-13 03:37:20,2025.0,7.0,6.0,13.0,1,0,4.0,pos,,
google_maps,Rapid Creek Markets,"I think this is one of my most favourite markets in Darwin, not hard to get too either on the bus no 10. They make up paw paw salads for you on the spot. Small $6 and absolutely jammed full, very tasty. Green coconuts too. Lots of fresh produce and things I haven’t seen or tasted before.",5.0,2024-07-29T04:23:03+00:00,https://maps.google.com/?cid=6327820894668365708,Priscilla Ielasi,"{""place_id"": ""ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,288,57,6,ChIJAzDC_m2TwCwRjJ8A1ZPv0Fc,2024-07-29 04:23:03,2024.0,7.0,0.0,13.0,1,0,5.0,pos,,
google_maps,Woolworths Bakewell,"The supermarket was lovely - clean, bright, great produce, lots of specials. The checkout lady was cheerful and helpful. We bought some alcohol as well and the young woman who served us was wonderful. She was cheerful and bubbly and extremely helpful when I asked questions about where we were unable to drink. We also bought a cheese and spinach roll from the bakery - it was delicious!! Great shopping centre - but I wish there was a sushi bar there - I was in the mood for sushi!",5.0,2025-08-07T07:22:21+00:00,https://maps.google.com/?cid=14442261591637472469,NL,"{""place_id"": ""ChIJ840JqcOiwCwR1bTRMmY4bcg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,482,89,7,ChIJ840JqcOiwCwR1bTRMmY4bcg,2025-08-07 07:22:21,2025.0,8.0,3.0,16.0,1,0,5.0,pos,,
google_maps,Woolworths Bakewell,"Shrikant at the check-out is great, if you see him, jump in his lane! He is very professional, very fast and super friendly. He does an amazing job. Best check-out person I’ve had.",5.0,2025-07-20T02:45:59+00:00,https://maps.google.com/?cid=14442261591637472469,Cody House,"{""place_id"": ""ChIJ840JqcOiwCwR1bTRMmY4bcg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,180,33,5,ChIJ840JqcOiwCwR1bTRMmY4bcg,2025-07-20 02:45:59,2025.0,7.0,6.0,12.0,1,0,5.0,pos,,
google_maps,Woolworths Bakewell,"Big supermarket in the centre of Palmerston suburbs. Large aisles to get around the store in comfort. Very big sections for bakery, seafood, small goods and poultry. Also fruit & veggies. Plenty of parking space outside.",4.0,2023-09-02T00:02:01+00:00,https://maps.google.com/?cid=14442261591637472469,Phil Langdon,"{""place_id"": ""ChIJ840JqcOiwCwR1bTRMmY4bcg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,220,36,6,ChIJ840JqcOiwCwR1bTRMmY4bcg,2023-09-02 00:02:01,2023.0,9.0,5.0,9.0,1,0,4.0,pos,,
google_maps,Woolworths Bakewell,"No wipes available at entrance to wipe down filthy trolleys. Trolley bay needs cleaning, too. Prices on some grocery items not shown. Few manned checkouts open, even during busy hours. Customers (even those with full trolleys & trying to manage small children) are forced to queue up at self checkouts where many surfaces & floor areas are absolutely filthy with spillage. Some elderly & some indigenous customers appear hesitant to use the self checkouts, but no staffer assists them by either opening a till or approaching them to help. These are all your paying customers, not people to be scorned.",2.0,2025-04-26T18:19:42+00:00,https://maps.google.com/?cid=14442261591637472469,Rœshə Çĥlle,"{""place_id"": ""ChIJ840JqcOiwCwR1bTRMmY4bcg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,601,100,8,ChIJ840JqcOiwCwR1bTRMmY4bcg,2025-04-26 18:19:42,2025.0,4.0,6.0,3.0,0,0,2.0,neg,,
google_maps,Woolworths Bakewell,"Management need to pull their heads in. While visiting the store I witnessed an employee being verbally abused in an open forum while he was working in the meat department. Regardless of the circumstances, there was no need to loudly slander him in public in such a disrespectful manner.",1.0,2025-04-20T21:20:12+00:00,https://maps.google.com/?cid=14442261591637472469,J L,"{""place_id"": ""ChIJ840JqcOiwCwR1bTRMmY4bcg"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,287,49,4,ChIJ840JqcOiwCwR1bTRMmY4bcg,2025-04-20 21:20:12,2025.0,4.0,0.0,6.0,0,0,1.0,neg,,
google_maps,Aquascene Fish Feeding Sanctuary and The Gully Cafe,"What a different type of experience but was definitely fun. I recommend this to anyone who loves the fun of seeing a ton of different types of fish and birds. This is especially great for kids, they were all laughing and having a blast throwing bread into the water. I really enjoyed seeing the shovel nose rays swimming around my feet, they are beautiful. You can stand-off to the side and feed them or go down the ramp and stand in a few inches of water. If it’s open they have a cafe, if the tide takes you to a later time in the day they have all kinds of drinks. There is also a little recreation part for the kids and public bathrooms.",5.0,2025-09-06T04:43:10+00:00,https://maps.google.com/?cid=725959712368835494,Jane Frances,"{""place_id"": ""ChIJ60NpeaGRwCwRpjv9GIMgEwo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,641,124,8,ChIJ60NpeaGRwCwRpjv9GIMgEwo,2025-09-06 04:43:10,2025.0,9.0,5.0,14.0,1,0,5.0,pos,,
google_maps,Aquascene Fish Feeding Sanctuary and The Gully Cafe,"Fish feeding - every day from 8 AM! Super fun! We were walking down the Esplanade early enough in the morning and came across his place, it’s 15 bucks for adults 10 for kids or they have a family discount. You get to get in the water with the fish and pat some of them, a little cautious at first, but very fun. There’s plenty of free bread and small bait to throw to the birds and fish with lots of wildlife to see. The staff was super friendly and had heaps of facts about the different fish and birds, the people in the café also made some fantastic coffee. Keep an eye out for the crabs, they look delicious.!",5.0,2025-08-25T00:30:34+00:00,https://maps.google.com/?cid=725959712368835494,Rigoniman Rigoni,"{""place_id"": ""ChIJ60NpeaGRwCwRpjv9GIMgEwo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,613,120,8,ChIJ60NpeaGRwCwRpjv9GIMgEwo,2025-08-25 00:30:34,2025.0,8.0,0.0,10.0,1,0,5.0,pos,,
google_maps,Aquascene Fish Feeding Sanctuary and The Gully Cafe,"Check the takeaway coffee before leaving. Everything else is great. Service is organised and efficient, nice ocean breeze, great sea views, kids will enjoy the various amusemwnt options.great history. Bacon egg bagel and egg sando were tasty and interesring. How do they get these gluffy eggs? Great for date. Car access only. Will come here again.",4.0,2025-04-27T01:56:13+00:00,https://maps.google.com/?cid=725959712368835494,Brightone Nik,"{""place_id"": ""ChIJ60NpeaGRwCwRpjv9GIMgEwo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,348,56,10,ChIJ60NpeaGRwCwRpjv9GIMgEwo,2025-04-27 01:56:13,2025.0,4.0,6.0,11.0,0,0,4.0,pos,,
google_maps,Aquascene Fish Feeding Sanctuary and The Gully Cafe,"A slightly bizarre experience, the kids love it but the amount of bread thrown in is obscene. We saw maybe 2 varieties of fish. It's a lovely location. Be prepared for huge amounts of people - it is very popular. The lady on the microphone was very hard to hear. There is a kid's playground. The cafe closes at 2pm but you can still buy cold drinks and ice cream if the tide time is after this. Probably wouldn't recommend.",3.0,2025-07-12T22:04:48+00:00,https://maps.google.com/?cid=725959712368835494,Kim S,"{""place_id"": ""ChIJ60NpeaGRwCwRpjv9GIMgEwo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,423,80,9,ChIJ60NpeaGRwCwRpjv9GIMgEwo,2025-07-12 22:04:48,2025.0,7.0,6.0,7.0,1,0,3.0,neu,,
google_maps,Aquascene Fish Feeding Sanctuary and The Gully Cafe,Was a Fantastic experience. Great coffee from the Cafe. Alot more species than I expected. It was a pity not everyone had their listening ears on and weren't being respectful of the environment. Will be back another day.,5.0,2025-07-31T01:24:28+00:00,https://maps.google.com/?cid=725959712368835494,Haylea Salter,"{""place_id"": ""ChIJ60NpeaGRwCwRpjv9GIMgEwo"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,220,38,6,ChIJ60NpeaGRwCwRpjv9GIMgEwo,2025-07-31 01:24:28,2025.0,7.0,3.0,10.0,1,0,5.0,pos,,
google_maps,Coles Darwin,"Coles Darwin – A Hidden Gem for Smart Shoppers! Coles Supermarket in Darwin truly has everything you need — from everyday essentials to those hard-to-find items, all under one roof. We were especially impressed by their end-of-day specials and the massive discounts across many products. If you're willing to spend just a little extra time browsing the aisles, you'll find some incredible bargains. It’s definitely worth the effort — we ended up saving a lot of money. Compared to the bigger chain stores, Coles consistently offers the best quality at the best price, making it our top choice for grocery shopping in Darwin. ⭐️⭐️⭐️⭐️⭐️ Great variety, real value, and a smart shopper’s dream!",5.0,2025-05-29T20:10:31+00:00,https://maps.google.com/?cid=8892972469082029117,Dawie van der Merwe,"{""place_id"": ""ChIJNVpkiAiRwCwRPXz2-Fcvans"", ""reviews_sort"": ""most_relevant""}",0,0,,,,google,691,113,8,ChIJNVpkiAiRwCwRPXz2-Fcvans,2025-05-29 20:10:31,2025.0,5.0,4.0,5.0,1,0,5.0,pos,,
